batch_idx,sample_idx,displacement,true_force,predicted_force,force_error,force_relative_error,mse_ux,mse_uy,mse_total,mae_ux,mae_uy,mae_total,relative_error
121,13,0.0245,0.013959577,0.005052261,0.008907316,0.63807875,0.01400766707956791,0.1045117899775505,0.05925972852855921,0.09186851978302002,0.27700382471084595,0.18443617224693298,0.5639945
99,1,0.0245,0.015993034,-0.011231989,0.027225023,1.702304,0.005938339978456497,0.039500024169683456,0.022719182074069977,0.06339368969202042,0.1731874644756317,0.11829057708382607,8.599501
128,9,0.024649998,0.02679681,0.0071127266,0.019684084,0.7345679,0.0049855755642056465,0.0168673787266016,0.010926477145403624,0.05781714245676994,0.1108231246471405,0.08432013355195522,0.37782824
95,7,0.0247,0.03220206,0.015951373,0.016250689,0.5046473,0.010802194476127625,0.0792853832244873,0.045043788850307465,0.08354950696229935,0.23980695009231567,0.1616782285273075,0.5397638
86,2,0.0659,0.040507883,0.005888492,0.03461939,0.8546332,0.011025958694517612,0.017237931489944458,0.014131945092231035,0.08085277676582336,0.10237271338701248,0.09161274507641792,0.45990133
64,5,0.06599999,0.03301372,-0.018112242,0.051125962,1.5486273,0.0008955099619925022,0.02891564927995205,0.014905579620972276,0.020458728075027466,0.14203476905822754,0.0812467485666275,0.5206436
183,12,0.06599999,0.027590284,0.0045652688,0.023025015,0.83453315,0.005212890915572643,0.005503303371369839,0.005358097143471241,0.05860619619488716,0.04486750438809395,0.051736850291490555,0.2114921
209,9,0.06599999,0.0339788,0.010703981,0.02327482,0.6849804,0.001818156335502863,0.038170021027326584,0.019994088681414723,0.030884815379977226,0.1668933629989624,0.09888908918946981,0.46433625
55,9,0.06599999,0.023987208,-0.015436411,0.03942362,1.6435262,0.0011164487805217505,0.015649519860744476,0.008382984320633113,0.024968640878796577,0.09921592473983765,0.06209228280931711,0.2715094
32,7,0.06601,0.023790782,0.0029888898,0.020801893,0.8743674,0.003366542747244239,0.005209393799304962,0.0042879682732746005,0.044283177703619,0.050162214785814285,0.047222696244716644,0.4979111
170,9,0.0661,0.02666321,0.0014282316,0.025234979,0.946434,0.005292810965329409,0.013451865874230862,0.009372338419780135,0.057571809738874435,0.09167270362377167,0.07462225668132305,0.5049144
152,15,0.0661,0.027926242,-0.0025538802,0.030480122,1.0914506,0.0013746332842856646,0.029347483068704605,0.015361058176495135,0.028765982016921043,0.15140151977539062,0.09008375089615583,0.3923712
17,5,0.0661,0.024598876,-0.010887116,0.03548599,1.4425853,0.0017535029910504818,0.00599840609356761,0.003875954542309046,0.027430979534983635,0.06263160705566406,0.04503129329532385,0.41392136
19,2,0.066105,0.02990191,-0.0037871748,0.033689085,1.126653,0.0035475355107337236,0.035703085362911224,0.019625310436822474,0.04811197519302368,0.1662377268075943,0.10717485100030899,0.5306724
203,1,0.06620001,0.014413022,-0.009745687,0.024158709,1.6761711,0.0029987802263349295,0.034334369003772736,0.018666574615053833,0.04543330892920494,0.1590190827846527,0.10222619585692883,0.3926964
116,15,0.06620001,0.02769308,-0.0017184317,0.029411511,1.0620524,0.001614705310203135,0.04617135226726532,0.023893028788734227,0.030915070325136185,0.19283287227153778,0.11187397129833698,0.43904626
201,15,0.0664,0.046496283,0.030907407,0.015588876,0.33527136,0.001343976124189794,0.009937835857272148,0.005640905990730971,0.028235867619514465,0.07119768857955933,0.049716778099536896,0.37708312
163,7,0.06641,0.027633568,-0.016134381,0.04376795,1.5838684,0.0030457256361842155,0.011175950989127159,0.007110838312655687,0.04472531005740166,0.07824508100748062,0.06148519553244114,0.32666552
36,12,0.06642,0.023345858,-0.0038654357,0.027211294,1.1655722,0.0007803735788911581,0.05916522443294525,0.029972799005918205,0.021137386560440063,0.215704545378685,0.11842096596956253,0.4584763
172,11,0.066605,0.035296593,0.0058870018,0.029409591,0.83321303,0.0032613715156912804,0.03132788464426994,0.017294628079980612,0.042588282376527786,0.14649704098701477,0.09454266168177128,0.46275905
206,15,0.0673,0.037516754,0.009482779,0.028033976,0.74723864,0.00284764776006341,0.0507303923368454,0.026789020048454404,0.03997845947742462,0.18190570175647736,0.11094208061695099,0.47863895
83,6,0.0673,0.030547855,-0.0050631464,0.035611004,1.1657444,0.006917774677276611,0.04369843751192093,0.02530810609459877,0.06861709803342819,0.18009886145591736,0.12435797974467278,0.49320352
154,2,0.0674,0.041788593,0.016765215,0.025023378,0.59880865,0.0027719808276742697,0.005990372505038977,0.004381176666356623,0.03513970226049423,0.05706121399998665,0.04610045813024044,0.23514709
196,11,0.067485,0.028849373,0.0010170788,0.027832294,0.96474487,0.010550378821790218,0.006713402923196554,0.008631890872493386,0.08058223873376846,0.06589845567941666,0.07324034720659256,0.3395238
8,3,0.0675,0.036931936,-0.012351923,0.04928386,1.3344506,0.0031706849113106728,0.006223984993994236,0.004697334952652454,0.036001503467559814,0.06079323589801788,0.04839736968278885,0.30507702
28,0,0.067600004,0.03312272,0.017386258,0.01573646,0.47509554,0.0074484869837760925,0.010892491787672043,0.009170489385724068,0.0611455962061882,0.0762430727481842,0.0686943344771862,0.31034952
35,3,0.067600004,0.05432365,0.0016698986,0.052653752,0.96926,0.0038039349019527435,0.015139524824917316,0.00947172986343503,0.04995401203632355,0.09419984370470047,0.07207692787051201,0.3561358
164,6,0.06770999,0.047862917,0.01625733,0.031605586,0.6603354,0.0008680291939526796,0.006159965414553881,0.00351399730425328,0.020444383844733238,0.06328582018613815,0.041865102015435696,0.31681883
189,3,0.067715,0.040026635,0.025612608,0.014414027,0.3601108,0.002652952214702964,0.04499748349189758,0.023825217853300273,0.037512198090553284,0.17944957315921783,0.10848088562488556,0.5056059
39,8,0.06781,0.050345123,0.025740229,0.024604894,0.48872438,0.0027755447663366795,0.004358584061264992,0.0035670644138008356,0.04029133915901184,0.05154256522655487,0.045916952192783356,0.39333123
173,8,0.06831,0.029152319,-0.0006009564,0.029753275,1.020614,0.00407321797683835,0.01485912874341011,0.00946617336012423,0.052038416266441345,0.09460338205099106,0.0733208991587162,0.500658
153,11,0.10422002,0.060122132,0.029662058,0.030460075,0.50663656,0.0020700732711702585,0.010701502673327923,0.006385787972249091,0.034531738609075546,0.07549910992383957,0.05501542426645756,0.28054258
180,12,0.107,0.045481037,0.0036533773,0.04182766,0.9196723,0.0040201605297625065,0.013519941829144955,0.00877005117945373,0.04585934802889824,0.09238967299461365,0.06912451051175594,0.35550424
36,9,0.10707999,0.054890182,0.015741378,0.039148804,0.71322036,0.0022869424428790808,0.1846671849489212,0.09347706369590014,0.04098677262663841,0.3654634952545166,0.2032251339405775,0.5262893
122,10,0.1071,0.033885226,-0.015234284,0.04911951,1.4495844,0.001985578564926982,0.008540400303900242,0.005262989434413612,0.036785271018743515,0.07025029510259628,0.0535177830606699,0.39333308
89,10,0.107214995,0.061546687,0.036084592,0.025462095,0.41370368,0.0012230651918798685,0.00967841874808073,0.0054507419699802995,0.02713354304432869,0.07007250189781189,0.04860302247107029,0.3655015
157,6,0.107410006,0.042762943,0.0060126334,0.03675031,0.8593959,0.0027555839624255896,0.014809486456215382,0.008782535209320486,0.041861262172460556,0.09299709647893906,0.0674291793256998,0.5463231
40,10,0.10759999,0.045718968,0.01047422,0.035244748,0.7708997,0.0017901515820994973,0.035484421998262405,0.01863728679018095,0.03188365697860718,0.16048309206962585,0.09618337452411652,0.52589124
32,5,0.10789,0.0622137,0.03617972,0.026033979,0.41846046,0.0006777262315154076,0.03413727134466171,0.01740749878808856,0.021630380302667618,0.16558989882469177,0.0936101395636797,0.4332685
41,1,0.10806,0.049590345,0.009553425,0.04003692,0.80735296,0.0013881231425330043,0.027832239866256714,0.014610181504394859,0.03060874715447426,0.13708418607711792,0.08384646661579609,0.34168437
83,15,0.10825999,0.05000318,0.030731365,0.019271813,0.38541168,0.002425417071208358,0.03237904980778694,0.01740223343949765,0.03552528843283653,0.15090788900852203,0.09321658872067928,0.47434518
96,3,0.1451,0.023958605,-0.012998059,0.036956664,1.542521,0.0021576061844825745,0.05721326917409897,0.02968543767929077,0.037680212408304214,0.214976504445076,0.1263283584266901,0.49628997
20,6,0.1463,0.03283357,-0.0032877773,0.036121346,1.1001343,0.0007617142982780933,0.04077631235122681,0.02076901332475245,0.020591842010617256,0.1808175891637802,0.10070471558719873,0.43808776
22,15,0.1463,0.039982077,0.009516366,0.03046571,0.761984,0.0018481898587197065,0.037120163440704346,0.019484176649712026,0.03598221018910408,0.17223544418811798,0.10410882718861103,0.47423238
87,6,0.1463,0.045842867,0.013008699,0.03283417,0.7162327,0.0016751944785937667,0.019188567996025085,0.010431881237309426,0.028151726350188255,0.11370197683572769,0.07092685159295797,0.3126678
202,0,0.14630498,0.040334996,0.0129547715,0.027380224,0.6788204,0.0034180462826043367,0.004775900859385729,0.004096973570995033,0.04432235285639763,0.048194922506809235,0.04625863768160343,0.53938556
14,7,0.146505,0.044189647,0.014410362,0.029779285,0.67389715,0.004637084901332855,0.006142208352684975,0.005389646627008915,0.05369564890861511,0.04779589921236038,0.05074577406048775,0.22358312
200,5,0.146505,0.039631005,0.007821798,0.031809207,0.8026341,0.0012572972336784005,0.026279646903276443,0.013768472068477422,0.0290111992508173,0.14459550380706787,0.08680335152894258,0.41913486
1,0,0.146505,0.041202348,0.0022593364,0.03894301,0.9451646,0.004132385365664959,0.011840371415019035,0.007986378390341997,0.054069411009550095,0.08143129199743271,0.0677503515034914,0.30368057
158,10,0.146605,0.040275197,-0.0054211393,0.045696337,1.1346021,0.0010162165854126215,0.012890458106994629,0.006953337346203625,0.024381505325436592,0.08783614635467529,0.05610882584005594,0.24481228
35,1,0.14661,0.024559831,0.00033453107,0.0242253,0.98637855,0.0031504391226917505,0.03036852739751339,0.01675948326010257,0.048210445791482925,0.14848458766937256,0.09834751673042774,0.37770543
21,9,0.1468,0.06300608,0.0160416,0.04696448,0.7453959,0.009708917699754238,0.008618474006652832,0.009163695853203535,0.07795281708240509,0.07131240516901016,0.07463261112570763,0.3932766
70,9,0.14682,0.045984168,-0.006383501,0.05236767,1.1388192,0.002630199072882533,0.008621670305728912,0.005625934689305723,0.042096901684999466,0.067137710750103,0.05461730621755123,0.28421658
121,9,0.14691,0.04085212,-0.00039611757,0.041248236,1.0096961,0.0015980220632627606,0.01134219579398632,0.006470108928624541,0.028309457004070282,0.08824218809604645,0.058275822550058365,0.30802616
25,9,0.14709,0.07531746,0.029718727,0.04559873,0.6054204,0.001494133030064404,0.009862459264695644,0.005678296147380024,0.029079943895339966,0.0785885751247406,0.05383425951004028,0.28107393
119,14,0.147115,0.037977617,0.007624775,0.030352842,0.7992295,0.002047106623649597,0.018988369032740593,0.010517737828195095,0.03789797052741051,0.12220997363328934,0.08005397208034992,0.3766977
84,11,0.14713,0.04942748,0.008752078,0.0406754,0.82293075,0.0014055644860491157,0.008493459783494473,0.004949512134771794,0.029277151450514793,0.072623610496521,0.050950380973517895,0.30555877
24,14,0.1473,0.06622429,0.027492791,0.0387315,0.5848533,0.002494729356840253,0.00477122887969017,0.0036329791182652116,0.03330317512154579,0.0492163822054863,0.041259778663516045,0.20988628
3,12,0.1473,0.055901393,0.008824721,0.047076672,0.8421376,0.0031740013509988785,0.010424066334962845,0.006799033842980862,0.03973624110221863,0.08084037899971008,0.060288310050964355,0.32861108
130,9,0.1473,0.0569848,-0.0023785532,0.059363354,1.04174,0.0034442825708538294,0.006557926069945097,0.005001104320399463,0.03772100806236267,0.06319963932037354,0.0504603236913681,0.30506358
181,2,0.1473,0.07928811,0.024886057,0.054402053,0.68613124,0.003672347404062748,0.01309817936271429,0.00838526338338852,0.04391355812549591,0.08236093074083328,0.0631372444331646,0.29878935
190,7,0.14786,0.07540888,0.04119706,0.03421182,0.45368418,0.0007308549829758704,0.028828367590904236,0.014779611286940053,0.022424444556236267,0.1518266797065735,0.08712556213140488,0.4174557
39,4,0.14801,0.055705056,0.013729304,0.04197575,0.7535356,0.007906103506684303,0.007362315896898508,0.007634209701791406,0.0739230364561081,0.06348637491464615,0.06870470568537712,0.33879715
98,2,0.14810501,0.050017226,0.005341187,0.04467604,0.89321285,0.004485340788960457,0.025687677785754204,0.01508650928735733,0.05454157665371895,0.13686104118824005,0.0957013089209795,0.4266852
196,3,0.18620001,0.065987386,0.025170632,0.040816754,0.6185538,0.0020567618776112795,0.05953136831521988,0.03079406509641558,0.03422755375504494,0.19762007892131805,0.1159238163381815,0.48572525
157,11,0.18630001,0.064691685,0.0028227642,0.06186892,0.95636576,0.003442538669332862,0.006771278567612171,0.0051069086184725165,0.03736143559217453,0.06438414752483368,0.050872791558504105,0.31196564
53,7,0.18640001,0.059371077,0.033542633,0.025828443,0.43503404,0.004432060290127993,0.006138413678854704,0.005285236984491348,0.04655638337135315,0.05715262144804001,0.05185450240969658,0.2627154
62,13,0.1874,0.061549705,-0.002405703,0.06395541,1.0390854,0.0007436467567458749,0.024998601526021957,0.012871124141383916,0.017850829288363457,0.13180753588676453,0.07482918258756399,0.5225548
151,15,0.18768,0.044163875,0.012060694,0.03210318,0.72691023,0.001979371765628457,0.018715057522058487,0.010347214643843472,0.037269674241542816,0.12126673758029938,0.0792682059109211,0.36897314
129,12,0.18769,0.04842946,0.01842051,0.03000895,0.6196423,0.003286968683823943,0.0046496219001710415,0.003968295291997492,0.043564893305301666,0.04703628644347191,0.04530058987438679,0.53041047
199,1,0.18770002,0.09313764,0.017302483,0.07583515,0.8142267,0.001997796818614006,0.0072165909223258495,0.004607193870469928,0.034222256392240524,0.06243032217025757,0.048326289281249046,0.25947833
133,0,0.18770002,0.05360316,0.011240378,0.042362783,0.79030365,0.0008183598984032869,0.012935453094542027,0.006876906496472657,0.021727483719587326,0.09879513829946518,0.06026131100952625,0.30581328
19,11,0.18780002,0.066932544,0.009075373,0.05785717,0.86441004,0.0025262695271521807,0.01590835116803646,0.00921731034759432,0.037580329924821854,0.10719887167215347,0.07238960079848766,0.36075792
104,5,0.18780501,0.06494574,0.021999098,0.042946644,0.6612695,0.0017911085160449147,0.025683267042040825,0.01373718777904287,0.033107105642557144,0.1350807398557663,0.08409392274916172,0.5683207
31,12,0.18788001,0.08245456,0.033435583,0.04901898,0.5944968,0.0008991719223558903,0.00791329238563776,0.004406232153996825,0.020480439066886902,0.07317058742046356,0.04682551324367523,0.33623368
63,4,0.18788502,0.050118893,0.007811278,0.042307615,0.8441449,0.003963744733482599,0.010474261827766895,0.007219003280624747,0.053774718195199966,0.07492993026971817,0.06435232423245907,0.28710163
60,4,0.18789999,0.06640423,0.00550054,0.06090369,0.9171657,0.0022381129674613476,0.006798901129513979,0.004518507048487663,0.03939293324947357,0.05835408717393875,0.04887351021170616,0.2443688
163,14,0.18798998,0.048295815,0.012949444,0.03534637,0.73187214,0.0014233248075470328,0.007907538674771786,0.004665431741159409,0.025044504553079605,0.0638444796204567,0.04444449208676815,0.23998316
34,8,0.18826999,0.048912738,0.004130453,0.044782285,0.91555446,0.0015143700875341892,0.01169893704354763,0.00660665356554091,0.028427060693502426,0.08969052881002426,0.059058794751763344,0.3081478
188,0,0.18835498,0.04686084,0.02548027,0.02138057,0.45625654,0.004377615638077259,0.008503996767103672,0.0064408062025904655,0.04824906960129738,0.0661122277379036,0.05718064866960049,0.28023988
88,10,0.18843998,0.07988348,0.027057454,0.052826025,0.66128844,0.002515231491997838,0.0032462042290717363,0.002880717860534787,0.042423199862241745,0.044678762555122375,0.04355098120868206,0.34404796
8,0,0.18979,0.055800926,0.015078418,0.040722508,0.7297818,0.0023639979772269726,0.007400093134492636,0.004882045555859804,0.039365001022815704,0.06698280572891235,0.05317390337586403,0.44632807
182,9,0.22660002,0.06960069,0.0047239065,0.06487678,0.93212837,0.0016580707160755992,0.017098767682909966,0.009378419199492782,0.03316657990217209,0.11003155261278152,0.0715990662574768,0.3608597
12,8,0.22660002,0.04653584,0.0060497373,0.0404861,0.8699981,0.0006574541912414134,0.029362855479121208,0.01501015483518131,0.018678635358810425,0.15231455862522125,0.08549659699201584,0.3886695
74,3,0.22679499,0.06026409,-0.0049001127,0.0651642,1.0813105,0.0022987383417785168,0.015153531916439533,0.008726135129109025,0.04046636447310448,0.0986585021018982,0.06956243328750134,0.41283366
187,5,0.22679998,0.071241476,0.032190114,0.03905136,0.54815483,0.0013306348118931055,0.014115055091679096,0.007722844951786101,0.026324709877371788,0.09918050467967987,0.06275260727852583,0.33909482
183,9,0.2269,0.06601433,0.01938431,0.046630017,0.706362,0.004561793524771929,0.007462919224053621,0.006012356374412775,0.05639810115098953,0.061472490429878235,0.058935295790433884,0.31798592
169,1,0.22699,0.05471129,0.0054350197,0.04927627,0.9006598,0.0009439229033887386,0.011552534997463226,0.0062482289504259825,0.023470591753721237,0.08073458075523376,0.0521025862544775,0.22984625
64,0,0.22699,0.060948964,0.019081071,0.041867893,0.6869335,0.0009551605326123536,0.015560289844870567,0.00825772518874146,0.02430546097457409,0.10758723318576813,0.06594634708017111,0.32559976
179,9,0.22709,0.06101478,0.004259065,0.056755714,0.930196,0.002473873784765601,0.007695003412663937,0.005084438598714769,0.04095315933227539,0.0622786320745945,0.051615895703434944,0.2654962
177,12,0.227095,0.054309305,0.010266773,0.04404253,0.8109572,0.0005516535602509975,0.005950785242021084,0.0032512194011360407,0.017242539674043655,0.06425977498292923,0.04075115732848644,0.24184278
172,14,0.22717,0.055136435,0.018469468,0.036666967,0.6650223,0.0013768533244729042,0.007696189451962709,0.004536521388217807,0.024379856884479523,0.06237839162349701,0.043379124253988266,0.2203343
180,11,0.22723998,0.068523645,0.009349979,0.059173666,0.86355096,0.0022730454802513123,0.011936076916754246,0.007104561198502779,0.03964882344007492,0.0826980248093605,0.06117342412471771,0.2917893
7,15,0.22730002,0.07366065,0.024639018,0.04902163,0.6655063,0.0024571095127612352,0.012065406888723373,0.007261258200742304,0.04127815365791321,0.08280157297849655,0.06203986331820488,0.3432076
4,6,0.22732499,0.051089182,0.016612932,0.03447625,0.6748247,0.0020410073921084404,0.018009847030043602,0.010025427211076021,0.03792422264814377,0.1186157613992691,0.07826999202370644,0.36112523
196,8,0.22738501,0.066157,0.019885093,0.046271905,0.69942564,0.0016348673962056637,0.009034603834152222,0.005334735615178943,0.031657811254262924,0.07491374760866165,0.05328577943146229,0.3075188
171,11,0.22749999,0.08762921,0.03914866,0.048480548,0.55324644,0.002363411942496896,0.004549878183752298,0.003456645063124597,0.03337150067090988,0.04796528443694115,0.040668392553925514,0.20497252
39,1,0.2276,0.07602076,0.013904095,0.062116668,0.8171013,0.0022448007948696613,0.015298865735530853,0.008771833265200257,0.03513059392571449,0.10496696829795837,0.07004878111183643,0.35146278
211,11,0.227625,0.07937589,0.025967374,0.05340852,0.6728556,0.0014092976925894618,0.019288549199700356,0.010348923446144909,0.031122563406825066,0.1087140291929245,0.06991829629987478,0.29976737
125,0,0.22793998,0.08042483,0.04708433,0.0333405,0.41455474,0.0022896237205713987,0.02367256209254265,0.012981092906557024,0.0343935452401638,0.12701740860939026,0.08070547692477703,0.4372874
177,14,0.22809502,0.07243218,0.024831511,0.04760067,0.65717566,0.006644036155194044,0.005997494328767061,0.006320765241980553,0.06754189729690552,0.056678369641304016,0.06211013346910477,0.30444482
146,6,0.26564,0.03927448,0.0010700002,0.03820448,0.97275555,0.001905607059597969,0.04404634237289429,0.022975974716246128,0.035533931106328964,0.1875314563512802,0.11153269372880459,0.4691747
14,12,0.26671502,0.06305922,0.029458404,0.033600815,0.5328453,0.0031160723883658648,0.0044552721083164215,0.003785672248341143,0.04198078811168671,0.04571429640054703,0.04384754225611687,0.54420114
180,3,0.266785,0.09374554,0.037883744,0.055861793,0.5958874,0.0021817488595843315,0.20178043842315674,0.10198109364137053,0.04039051756262779,0.38355448842048645,0.21197250299155712,0.53190327
1,9,0.267105,0.080896676,0.025527805,0.05536887,0.6844393,0.002486751414835453,0.007738816551864147,0.0051127839833498,0.03460879623889923,0.06919942796230316,0.051904112100601196,0.29427066
59,12,0.267115,0.05840965,0.038443536,0.019966114,0.34182897,0.002380935475230217,0.020348362624645233,0.011364649049937725,0.03307930380105972,0.09991801530122757,0.06649865955114365,0.30874467
67,6,0.26732996,0.06443522,0.0061469376,0.058288284,0.9046027,0.0013261367566883564,0.011738454923033714,0.006532295839861035,0.029299188405275345,0.0867174044251442,0.05800829641520977,0.37315458
168,5,0.267445,0.06334489,0.01341109,0.0499338,0.7882845,0.0015581442276015878,0.010726363398134708,0.006142253812868148,0.02957749553024769,0.08538325875997543,0.05748037714511156,0.29036906
114,5,0.2675,0.08048367,0.03440869,0.04607498,0.5724761,0.0016306196339428425,0.022511759772896767,0.012071189703419805,0.030727574601769447,0.12603682279586792,0.07838219869881868,0.46447995
126,9,0.26750997,0.08476152,0.038858235,0.045903288,0.541558,0.0022428471129387617,0.01003984734416008,0.006141347228549421,0.034221455454826355,0.0722944512963295,0.05325795337557793,0.24497528
20,7,0.26753,0.060513984,0.0086503625,0.051863622,0.8570517,0.0009626946994103491,0.03213963657617569,0.01655116563779302,0.023583367466926575,0.1587723046541214,0.09117783606052399,0.46960452
51,8,0.26767996,0.07296284,0.025036424,0.04792642,0.65686053,0.0028295116499066353,0.007716748397797346,0.005273130023851991,0.040156830102205276,0.05991123616695404,0.05003403313457966,0.2645793
