batch_idx,sample_idx,displacement,true_force,predicted_force,force_error,force_relative_error,mse_ux,mse_uy,mse_total,mae_ux,mae_uy,mae_total,relative_error
152,12,0.02484,0.023576694,0.105253845,0.08167715,3.4643161,0.01115191075950861,0.02741657942533493,0.01928424509242177,0.0824248269200325,0.13238069415092468,0.10740276053547859,0.44415992
88,8,0.024900002,0.025612066,0.09988645,0.07427438,2.8999753,0.0029888246208429337,0.020313464105129242,0.011651144362986088,0.043296609073877335,0.12805041670799255,0.08567351289093494,0.30489174
32,14,0.025069999,0.033701975,0.12476319,0.09106122,2.7019541,0.002248382195830345,0.07888751477003098,0.04056794848293066,0.03941040486097336,0.251549631357193,0.14548001810908318,0.4477122
96,9,0.025199998,0.030692471,0.10873863,0.07804616,2.5428429,0.0034905350767076015,0.02218838408589363,0.012839459581300616,0.04672504961490631,0.12341485917568207,0.08506995439529419,0.89159113
187,10,0.0659,0.040507883,0.11395201,0.07344413,1.8130819,0.003243436571210623,0.007810373790562153,0.005526905180886388,0.04427902027964592,0.07091715186834335,0.05759808607399464,0.39589196
44,15,0.0659,0.03581388,0.10992628,0.0741124,2.0693758,0.007540422026067972,0.010929173789918423,0.009234797907993197,0.07160797715187073,0.08608396351337433,0.07884597033262253,0.33743554
50,15,0.0661,0.024598876,0.10533011,0.080731235,3.2819064,0.0015739735681563616,0.009635841473937035,0.005604907521046698,0.0292502474039793,0.08724715560674667,0.05824870150536299,0.6340985
27,13,0.06620001,0.014413022,0.08592278,0.071509756,4.961465,0.003765786997973919,0.01624979078769684,0.010007788892835379,0.05265515297651291,0.11268740147352219,0.08267127722501755,0.30945516
150,3,0.06620001,0.021838611,0.09086493,0.06902631,3.1607451,0.0017506227595731616,0.031231986358761787,0.016491304559167475,0.03327859193086624,0.1618375927209854,0.09755809232592583,0.35157332
9,14,0.06621,0.038929313,0.12231651,0.083387196,2.142015,0.0026011120062321424,0.007976488210260868,0.005288800108246505,0.04029963165521622,0.07324212044477463,0.05677087604999542,0.25135368
128,15,0.06651,0.023629744,0.10245475,0.07882501,3.3358374,0.0011519724503159523,0.01605866104364395,0.008605316746979952,0.02694777585566044,0.11513381451368332,0.07104079518467188,0.26551375
12,0,0.066605,0.035296593,0.108928055,0.073631465,2.086078,0.0018192122224718332,0.0029858045745640993,0.0024025083985179663,0.03249173238873482,0.04487067833542824,0.03868120536208153,0.18594721
84,14,0.0673,0.037516754,0.1098111,0.07229434,1.9269875,0.0018223519437015057,0.01684858836233616,0.009335470153018832,0.031536757946014404,0.11257027834653854,0.07205351814627647,0.30257154
211,4,0.0674,0.041788593,0.10953188,0.06774329,1.6210947,0.0016111386939883232,0.0040929075330495834,0.0028520231135189533,0.03026393987238407,0.05236423388123512,0.0413140868768096,0.2286927
51,4,0.067415,0.03760475,0.11415863,0.07655388,2.0357497,0.004976110067218542,0.0037897846195846796,0.004382947343401611,0.0562639981508255,0.048257146030664444,0.05226057209074497,0.22692971
9,1,0.067485,0.028849373,0.10059115,0.07174178,2.4867702,0.007082327734678984,0.006092974916100502,0.006587651325389743,0.0681123286485672,0.06735126674175262,0.06773179769515991,0.35165858
8,4,0.0675,0.03710395,0.1061438,0.06903985,1.8607137,0.0023444017861038446,0.005015838425606489,0.003680120105855167,0.03986380621790886,0.06208684667944908,0.05097532644867897,0.21064754
175,15,0.0675,0.036931936,0.12402043,0.087088495,2.3580804,0.0014601675793528557,0.006125146057456732,0.0037926568184047937,0.029270712286233902,0.06255149841308594,0.04591110534965992,0.3541375
6,6,0.067600004,0.03312272,0.11777905,0.08465633,2.5558379,0.003982714377343655,0.008800681680440903,0.006391698028892279,0.047604650259017944,0.07727763801813126,0.0624411441385746,0.31745043
156,14,0.067600004,0.03678133,0.11349413,0.0767128,2.0856445,0.0026989232283085585,0.004148657433688641,0.0034237903309985995,0.0414641872048378,0.05519702658057213,0.048330606892704964,0.19722374
157,6,0.06770999,0.047862917,0.117390156,0.06952724,1.4526323,0.0020497930236160755,0.0015218793414533138,0.0017858361825346947,0.03588980436325073,0.03199257329106331,0.03394118882715702,0.29103878
0,3,0.06803,0.046886012,0.124908835,0.07802282,1.6640955,0.003403455251827836,0.011765050701797009,0.007584252976812422,0.047910310328006744,0.08677445352077484,0.06734238192439079,0.69763345
74,2,0.1056,0.05299872,0.12874621,0.07574749,1.4292321,0.001686769537627697,0.00235791620798409,0.0020223428728058934,0.032943159341812134,0.040324389934539795,0.036633774638175964,0.20633264
64,8,0.10689999,0.033296347,0.11482349,0.08152714,2.4485304,0.0020651069935411215,0.015034064650535583,0.008549585822038352,0.037168800830841064,0.11181813478469849,0.07449346780776978,0.26513174
97,9,0.10689999,0.025044208,0.09078598,0.06574177,2.625028,0.0020035316701978445,0.007230662740767002,0.004617097205482423,0.03344152495265007,0.07025474309921265,0.05184813402593136,0.55472195
177,12,0.10689999,0.047889065,0.115262955,0.06737389,1.4068738,0.0014418547507375479,0.020965514704585075,0.011203684727661312,0.028855683282017708,0.12608008086681366,0.07746788207441568,0.31654716
112,12,0.107,0.032481007,0.1093564,0.076875396,2.366779,0.0009674364700913429,0.0015401357086375356,0.0012537860893644392,0.025665808469057083,0.0284417737275362,0.027053791098296642,0.10341019
80,15,0.107,0.045481037,0.10991725,0.06443621,1.4167706,0.00275376602075994,0.005033459980040789,0.0038936130004003644,0.03586718812584877,0.05684613063931465,0.04635665938258171,0.24300428
105,2,0.107214995,0.061546687,0.12607154,0.06452486,1.0483886,0.0012136120349168777,0.0021598665043711662,0.001686739269644022,0.02712823636829853,0.036200884729623795,0.03166456054896116,0.30485845
171,3,0.1074,0.04620968,0.11727169,0.07106201,1.5378162,0.0028041384648531675,0.006190103944391012,0.00449712120462209,0.04158107563853264,0.06708401441574097,0.0543325450271368,0.24593824
206,15,0.107410006,0.042762943,0.11627349,0.07351055,1.7190242,0.0041296049021184444,0.0028605081606656313,0.003495056531392038,0.04898707568645477,0.04282762482762337,0.04590735025703907,0.29264054
61,14,0.10751499,0.041992016,0.10947797,0.06748595,1.6071135,0.0009920501615852118,0.005660607945173979,0.0033263290533795953,0.025147607550024986,0.06239575147628784,0.043771679513156414,0.20469393
41,2,0.10759999,0.04463002,0.111130685,0.066500664,1.4900429,0.0014086548471823335,0.003819533158093691,0.002614094002638012,0.029509982094168663,0.05290212854743004,0.04120605532079935,0.17146751
37,4,0.107705,0.062261328,0.12346062,0.061199293,0.9829421,0.0011925994185730815,0.0008667751681059599,0.0010296872933395207,0.02586706355214119,0.024181436747312546,0.025024250149726868,0.12360347
170,14,0.10771,0.0681947,0.12141365,0.053218946,0.780397,0.0009611673303879797,0.0014337182510644197,0.0011974427907261997,0.025592729449272156,0.03171942010521889,0.02865607477724552,0.14247327
110,10,0.10790001,0.047011804,0.12081972,0.07380791,1.5699863,0.0019768120255321264,0.0017165530007332563,0.0018466825131326914,0.034858740866184235,0.03421970084309578,0.03453922085464001,0.1976132
75,6,0.107985005,0.05844416,0.13020316,0.071759,1.2278214,0.003582778386771679,0.005743098445236683,0.004662938416004181,0.05030398443341255,0.061262257397174835,0.055783120915293694,0.45123214
18,14,0.10909999,0.03878129,0.111545056,0.07276377,1.8762592,0.0019023279892280698,0.004396671429276466,0.003149499709252268,0.035334374755620956,0.05108046904206276,0.04320742189884186,0.39659408
73,12,0.14459,0.070956506,0.13173854,0.060782038,0.8566097,0.0006176344468258321,0.0012818073155358434,0.0009497208811808378,0.019518105313181877,0.028491340577602386,0.024004722945392132,0.12322069
190,4,0.14621,0.04283129,0.11504647,0.072215185,1.6860375,0.0004820123431272805,0.004241459537297487,0.002361735940212384,0.01696183532476425,0.056805551052093506,0.03688369318842888,0.1630297
196,5,0.14639999,0.03582219,0.10237035,0.06654816,1.8577352,0.0014425202971324325,0.013832243159413338,0.007637381728272885,0.029236184433102608,0.10547686368227005,0.06735652405768633,0.27031687
166,10,0.14639999,0.030330805,0.09683958,0.06650877,2.1927788,0.001985811395570636,0.007481529377400875,0.0047336703864857554,0.033063486218452454,0.0709761530160904,0.05201981961727142,0.5115365
83,8,0.146505,0.041202348,0.11587438,0.07467203,1.8123242,0.0013154051266610622,0.0010971856536343694,0.0012062953901477158,0.03164912387728691,0.026619603857398033,0.029134363867342472,0.11828982
159,14,0.146995,0.06630051,0.12526456,0.058964044,0.8893451,0.0023226856719702482,0.0012027157936245203,0.0017627007327973843,0.039031945168972015,0.02781817689538002,0.03342506103217602,0.23617229
190,0,0.147,0.053832456,0.11535552,0.061523065,1.1428617,0.0006107437657192349,0.0009935254929587245,0.0008021346293389797,0.020306315273046494,0.02632424794137478,0.023315281607210636,0.12616856
37,12,0.147,0.057860736,0.11930111,0.061440375,1.0618663,0.000614661315921694,0.0021895114332437515,0.0014020863745827228,0.019530167803168297,0.04021793603897095,0.029874051921069622,0.1519953
200,2,0.14711,0.056895003,0.12125561,0.0643606,1.1312169,0.004170791711658239,0.0038443419616669416,0.0040075668366625905,0.05184009298682213,0.0527101531624794,0.052275123074650764,0.2541969
40,6,0.147295,0.055589262,0.11973229,0.06414303,1.1538743,0.0026100885588675737,0.005325432866811752,0.003967760712839663,0.04248841851949692,0.06278208643198013,0.052635252475738525,0.25066215
30,1,0.1473,0.06622429,0.12113407,0.05490978,0.82914853,0.0013443176867440343,0.0037507256492972374,0.002547521668020636,0.027541495859622955,0.05056856945157051,0.03905503265559673,0.209504
180,5,0.1473,0.0569848,0.13525361,0.07826881,1.373503,0.001458293292671442,0.006028973497450352,0.003743633395060897,0.0285891592502594,0.06117336079478264,0.04488126002252102,0.3440636
10,10,0.14731,0.052438773,0.11607215,0.063633375,1.2134792,0.002144346944987774,0.0018338363151997328,0.0019890916300937533,0.03838418796658516,0.03524341061711311,0.036813799291849136,0.16379282
56,15,0.14756,0.05791893,0.12511364,0.06719471,1.1601509,0.004885870032012463,0.0031823557801544666,0.004034112906083465,0.05518293008208275,0.04586118459701538,0.050522057339549065,0.209707
167,6,0.14805998,0.07515394,0.12768549,0.052531548,0.6989859,0.001317886053584516,0.0030409493483603,0.002179417700972408,0.028050629422068596,0.047023218125104904,0.03753692377358675,0.1851171
84,11,0.1874,0.07431391,0.13067609,0.056362182,0.75843376,0.0016126136761158705,0.0031814693938940763,0.0023970415350049734,0.030101995915174484,0.045840173959732056,0.03797108493745327,0.30197382
68,7,0.1875,0.055359785,0.127597,0.07223722,1.304868,0.0005591271328739822,0.0033138126600533724,0.0019364698964636773,0.019086195155978203,0.052004240453243256,0.03554521780461073,0.14925145
128,12,0.1876,0.06350291,0.12096098,0.057458073,0.90481,0.0006495031411759555,0.0009209821000695229,0.0007852426206227392,0.020867163315415382,0.025271575897932053,0.023069369606673717,0.12256849
118,13,0.18769,0.04842946,0.1210528,0.07262334,1.4995692,0.0006107981316745281,0.001847621751949191,0.0012292099418118596,0.019355997443199158,0.03510911762714386,0.02723255753517151,0.3410747
82,0,0.18770002,0.0854107,0.13421783,0.04880713,0.5714404,0.0008891830802895129,0.00032703980104997754,0.0006081114406697452,0.02285945974290371,0.014689723029732704,0.018774591386318207,0.09028512
45,7,0.18770002,0.07583775,0.13095844,0.055120684,0.72682375,0.0019343426683917642,0.0010198112577199936,0.0014770769630558789,0.034402526915073395,0.025257140398025513,0.029829833656549454,0.23354141
186,5,0.18780002,0.057766892,0.117289305,0.059522413,1.0303895,0.0010181065881624818,0.003368040779605508,0.002193073683883995,0.023756597191095352,0.05051928758621216,0.037137942388653755,0.31078914
203,13,0.18780002,0.071156286,0.11546895,0.044312663,0.6227512,0.0008538508554920554,0.0016849248204380274,0.0012693878379650414,0.02231954224407673,0.034467872232198715,0.028393707238137722,0.13147686
16,8,0.18788998,0.030382734,0.10430014,0.073917404,2.4328747,0.0046249269507825375,0.012568602338433266,0.008596764644607902,0.05619168281555176,0.0987190529704094,0.07745536789298058,0.3203892
210,12,0.18789999,0.09284706,0.14500305,0.052155994,0.56174093,0.0005359975039027631,0.0010586329735815525,0.0007973152387421578,0.017734134569764137,0.02687523327767849,0.022304683923721313,0.14221889
99,3,0.18798502,0.053476423,0.12045255,0.06697613,1.252442,0.001456424593925476,0.0026433318853378296,0.002049878239631653,0.030924616381525993,0.040431179106235504,0.03567789774388075,0.21986839
49,5,0.18798502,0.0663167,0.12339482,0.057078116,0.8606898,0.0018798760138452053,0.0019812355749309063,0.0019305557943880558,0.035867840051651,0.038065239787101746,0.03696653991937637,0.1536132
134,14,0.18808499,0.047872063,0.110646784,0.06277472,1.3113014,0.0008960983832366765,0.001142409280873835,0.0010192538320552558,0.025543782860040665,0.027933867648243904,0.026738825254142284,0.12870228
22,3,0.18815501,0.066608876,0.13056949,0.06396061,0.96024144,0.0046085272915661335,0.0028536259196698666,0.003731076605618,0.05323592945933342,0.04284657910466194,0.04804125428199768,0.19326828
143,3,0.18835498,0.086201265,0.13315144,0.046950176,0.5446576,0.001193434582091868,0.00302444607950747,0.002108940330799669,0.025808585807681084,0.04755537211894989,0.03668197896331549,0.18376954
56,3,0.18840002,0.06678074,0.1269407,0.06015996,0.90085787,0.001091892016120255,0.0012386477319523692,0.001165269874036312,0.02496735379099846,0.028299443423748016,0.026633398607373238,0.13786991
196,11,0.22658502,0.06779648,0.13047865,0.06268217,0.9245636,0.0007551143644377589,0.0065160770900547504,0.0036355957272462547,0.021451804786920547,0.06434421986341476,0.042898012325167656,0.25315174
29,0,0.22660002,0.056040112,0.12903005,0.07298994,1.3024586,0.0006832443177700043,0.003448660019785166,0.002065952168777585,0.018665974959731102,0.05223309248685837,0.035449533723294735,0.19549179
2,10,0.22660002,0.06960069,0.1262367,0.05663602,0.8137278,0.0005855235503986478,0.0008586301701143384,0.0007220768602564931,0.020057184621691704,0.024507585912942886,0.022282385267317295,0.122207195
69,10,0.22660002,0.064631976,0.12252331,0.05789133,0.8957072,0.0009997799061238766,0.0030257354956120253,0.002012757700867951,0.023732151836156845,0.047716882079839706,0.035724516957998276,0.3330944
14,11,0.22669998,0.06550264,0.12523633,0.05973369,0.9119278,0.0009862538427114487,0.0010876324959099293,0.001036943169310689,0.024042200297117233,0.028170818462967873,0.026106509380042553,0.1851279
131,3,0.22669998,0.070466384,0.13317868,0.0627123,0.8899604,0.002060919301584363,0.004868282005190849,0.003464600653387606,0.03299857676029205,0.06295346468687057,0.047976020723581314,0.2661767
149,3,0.22699,0.060948964,0.12706354,0.066114575,1.0847528,0.0017009649891406298,0.00924556702375412,0.005473266006447375,0.03287133574485779,0.08539098501205444,0.059131160378456116,0.26061678
71,1,0.22708,0.0575909,0.12614623,0.068555325,1.1903844,0.00047149500460363925,0.002421558601781726,0.0014465268031926826,0.017051352187991142,0.04185871034860611,0.029455031268298626,0.13435556
61,4,0.22719,0.09917135,0.15374509,0.054573737,0.5502974,0.0008548552868887782,0.002437298186123371,0.0016460767365060747,0.02377084270119667,0.0413997657597065,0.032585304230451584,0.1321786
22,5,0.22723998,0.068523645,0.12743959,0.058915943,0.85978985,0.0017461159732192755,0.0015160328475758433,0.0016310744103975594,0.03520432114601135,0.032498884946107864,0.03385160304605961,0.15356167
200,12,0.22727,0.05517799,0.12542191,0.070243925,1.2730422,0.0012770643224939704,0.0006770312320441008,0.0009770477772690356,0.029171109199523926,0.020411072298884392,0.02479109074920416,0.099750295
135,15,0.22728,0.05289957,0.12115529,0.06825572,1.2902886,0.0023144155275076628,0.002545984461903572,0.0024301999947056174,0.03734273463487625,0.039561737328767776,0.038452235981822014,0.19551004
117,5,0.22737502,0.06643032,0.12598631,0.059555985,0.896518,0.000715517729986459,0.0030161060858517885,0.0018658119079191238,0.021438002586364746,0.04459298774600029,0.03301549516618252,0.17727937
35,12,0.22757998,0.053004272,0.116852194,0.06384792,1.2045804,0.0021565682254731655,0.003757225349545479,0.002956896787509322,0.036790262907743454,0.0548238568007946,0.04580705985426903,0.24293588
32,11,0.22764002,0.05064396,0.11449656,0.0638526,1.2608135,0.00048222317127510905,0.0033541552256792784,0.0019181891984771937,0.01693984493613243,0.048738956451416016,0.03283940069377422,0.13499478
92,1,0.227705,0.075671814,0.14647654,0.07080472,0.93568146,0.0013700227718800306,0.0055436328984797,0.0034568278351798654,0.02763546258211136,0.0585489384829998,0.04309220053255558,0.32759014
52,4,0.22772,0.093606204,0.14028367,0.04667747,0.49865782,0.0019753945525735617,0.0009954307461157441,0.0014854126493446529,0.03488561883568764,0.02510221116244793,0.029993914999067783,0.26848224
66,1,0.22782001,0.10251692,0.13969627,0.03717935,0.36266547,0.001146557740867138,0.0008500905823893845,0.0009983241616282612,0.024575479328632355,0.024381175637245178,0.024478327482938766,0.11559832
210,15,0.22782502,0.07612624,0.12900761,0.052881368,0.6946536,0.001884534489363432,0.0018804697319865227,0.0018825021106749773,0.03575087711215019,0.03727446869015694,0.036512672901153564,0.15280166
41,8,0.22790001,0.06260968,0.123034865,0.060425185,0.96510917,0.007524727378040552,0.0035551004111766815,0.005539913894608617,0.07138240337371826,0.04922198876738548,0.06030219607055187,0.27293286
48,8,0.22848,0.10098813,0.1461668,0.045178674,0.44736615,0.0010851946426555514,0.002889622002840042,0.0019874083227477968,0.02570694126188755,0.044055115431547165,0.03488102834671736,0.4347711
87,12,0.23397997,0.095084,0.14420483,0.04912083,0.51660454,0.0011770220007747412,0.0035910874139517546,0.002384054707363248,0.027141282334923744,0.050908882170915604,0.039025082252919674,0.31206185
142,5,0.2667,0.07042904,0.1382139,0.06778486,0.962456,0.0004415753064677119,0.002314881421625614,0.001378228364046663,0.016634434461593628,0.04330338165163994,0.029968908056616783,0.12958127
101,14,0.26679996,0.06305238,0.13297933,0.069926955,1.1090295,0.0016424391651526093,0.006373939570039511,0.00400818936759606,0.0279090479016304,0.06725485622882843,0.047581952065229416,0.42884165
36,12,0.267,0.07383907,0.13798204,0.06414297,0.868686,0.0019148822175338864,0.0025912271812558174,0.002253054699394852,0.03472504764795303,0.039057407528162,0.03689122758805752,0.22029138
197,10,0.2672,0.081483446,0.1386827,0.057199247,0.7019738,0.0019372235983610153,0.002239638241007924,0.0020884309196844697,0.034668996930122375,0.039802201092243195,0.037235599011182785,0.18919793
166,9,0.26723,0.069691025,0.13700977,0.067318745,0.9659599,0.0013910009292885661,0.0008179278811439872,0.0011044644052162766,0.028357671573758125,0.022666849195957184,0.025512260384857655,0.13671722
107,10,0.26723,0.041150775,0.115606785,0.07445601,1.809346,0.004807699006050825,0.011812575161457062,0.008310137083753943,0.05646491423249245,0.09506496042013168,0.07576493732631207,0.32066584
120,14,0.267395,0.07978569,0.14695129,0.0671656,0.84182507,0.005053442902863026,0.0028683487325906754,0.0039608958177268505,0.05814601108431816,0.04218712076544762,0.05016656592488289,0.27101138
167,7,0.267395,0.10506181,0.14658418,0.041522376,0.39521852,0.000768210447859019,0.0015072659589350224,0.0011377382033970207,0.02193002961575985,0.02853909321129322,0.025234561413526535,0.15746085
206,8,0.2675,0.08048367,0.14446768,0.063984014,0.7949937,0.0017298362217843533,0.0029567547608166933,0.0023432954913005233,0.03204789012670517,0.0434359610080719,0.037741925567388535,0.26526362
97,10,0.26759002,0.10541978,0.14636913,0.040949352,0.38844085,0.0010881013004109263,0.002458440838381648,0.0017732710693962872,0.025693226605653763,0.03448179364204407,0.030087510123848915,0.22096284
9,15,0.26766,0.06096528,0.1267758,0.06581052,1.0794752,0.0024094823747873306,0.002383396727964282,0.0023964395513758063,0.03877967223525047,0.037888053804636,0.03833386301994324,0.18675669
179,2,0.26809,0.08405394,0.14009508,0.056041144,0.66672826,0.0007103760726749897,0.0008244045311585069,0.0007673903019167483,0.019735155627131462,0.024012725800275803,0.021873940713703632,0.12042321
99,2,0.26866004,0.09980271,0.15071025,0.050907545,0.51008177,0.00296943262219429,0.001954328268766403,0.0024618804454803467,0.04585355147719383,0.03523697704076767,0.04054526425898075,0.25780368
201,10,0.26866004,0.10659895,0.14379793,0.037198983,0.34896198,0.0009891856461763382,0.002388562308624387,0.0016888739774003625,0.02360219694674015,0.04254584759473801,0.03307402227073908,0.17570455
98,13,0.30559996,0.10135882,0.15536818,0.054009356,0.532853,0.0008996722172014415,0.0013780645094811916,0.0011388683633413166,0.024539047852158546,0.030245337635278702,0.027392192743718624,0.18660572
102,1,0.30640003,0.086943634,0.14452007,0.05757644,0.66222715,0.0018266041297465563,0.003334093140438199,0.0025803486350923777,0.031048931181430817,0.051213379949331284,0.04113115556538105,0.31509346
79,3,0.3069,0.08538157,0.14096817,0.055586606,0.6510375,0.0008415985503233969,0.005899741780012846,0.0033706701651681215,0.02274022251367569,0.06097474321722984,0.041857482865452766,0.24007167
199,13,0.3069,0.0991627,0.14664146,0.047478765,0.4787966,0.0013948362320661545,0.0026774797588586807,0.0020361579954624176,0.027925966307520866,0.040994901210069656,0.03446043375879526,0.2931314
134,15,0.30696997,0.069211796,0.13443494,0.06522314,0.94237024,0.0009191670105792582,0.0026228483766317368,0.0017710076936054975,0.024546409025788307,0.04193347692489624,0.033239942975342274,0.14211145
81,0,0.30711004,0.0638947,0.14531815,0.081423454,1.2743381,0.0032254026737064123,0.003407285548746586,0.003316344111226499,0.046539753675460815,0.04730704799294472,0.046923400834202766,0.18563879
158,4,0.3073,0.1117079,0.15114725,0.039439343,0.35305774,0.0018422430148348212,0.0009126332006417215,0.0013774381077382714,0.03362917900085449,0.024074967950582504,0.028852073475718498,0.24416651
104,9,0.30730996,0.09695313,0.15360704,0.05665391,0.5843432,0.0009529968956485391,0.001535270013846457,0.001244133454747498,0.023835450410842896,0.03358807414770126,0.02871176227927208,0.15715227
153,14,0.30792,0.09620798,0.14941567,0.053207695,0.5530487,0.0019493316067382693,0.002702420810237527,0.002325876208487898,0.03625303506851196,0.04314441978931427,0.039698727428913116,0.17745489
109,7,0.30801997,0.10826036,0.15570709,0.047446728,0.43826497,0.002924805972725153,0.0017450342420488596,0.0023349201073870063,0.04539831355214119,0.033138446509838104,0.03926838003098965,0.2533578
27,5,0.30804,0.10359241,0.14736614,0.043773726,0.42255723,0.0017372157890349627,0.0009116024593822658,0.0013244091242086142,0.03213448449969292,0.024016866460442543,0.02807567548006773,0.22199981
